Publication No.,CQ No.,CQ,CQ LLM Answer,Ontology Concept,KG Individual,KG Individual Label
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_71,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_72,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_73,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_74,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_75,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_76,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_77,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_78,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_79,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_80,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_81,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_82,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_83,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_84,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_85,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_86,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_87,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_88,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_89,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_90,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_91,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_92,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_93,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_94,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_95,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_96,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_97,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_98,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_99,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_100,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_101,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_102,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_103,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_104,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_105,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_106,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_107,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_108,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_109,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_110,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_111,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_112,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_113,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_114,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_115,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_116,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_117,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_118,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_119,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_120,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_121,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_122,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_123,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_124,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_125,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_126,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_127,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_128,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_129,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_130,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_131,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_132,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_133,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_134,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_135,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_136,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_137,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_138,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_139,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_140,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_141,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_142,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_143,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_144,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_145,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_146,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_147,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_148,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_149,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_150,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_151,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_152,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_153,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_154,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_155,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_156,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_157,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_158,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_159,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_160,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_161,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_162,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_163,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_164,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_165,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_166,not provided
3,9,How was the model selected for a specific task?,"The model was selected based on the highest accuracy achieved during the training and testing process. It was trained using TensorFlow Inception v3, implemented in the Linux environment (Ubuntu, version 18. 04) and re-trained with a new calibrating dataset to improve identification rates at lower computational cost.",Model,https://w3id.org/dlprovenance#Model_167,not provided
